image_file,label,score,x_min,y_min,x_max,y_max
Maciet_142-2_089.jpg,illustration,0.625,1225.95,3128.96,2904.08,4806.48
Maciet_142-2_089.jpg,illustration,0.584,1260.33,764.15,2894.3,2382.03
Maciet_142-2_090.jpg,illustration,0.519,672.75,643.67,2304.32,1810.46
Maciet_142-2_090.jpg,illustration,0.526,2582.9,495.8,3809.12,1442.7
Maciet_142-2_090.jpg,illustration,0.401,376.82,158.42,4249.57,5577.21
Maciet_142-2_090.jpg,illustration,0.449,1189.21,2787.64,2347.55,4957.35
Maciet_142-2_091.jpg,illustration,0.477,711.66,522.84,2483.55,2378.56
Maciet_142-2_091.jpg,illustration,0.413,833.47,634.15,2388.59,2245.49
Maciet_142-2_092.jpg,illustration,0.58,577.56,590.22,1462.77,1603.46
Maciet_142-2_092.jpg,illustration,0.55,3025.97,651.0,4006.25,2516.94
Maciet_142-2_092.jpg,illustration,0.404,1680.96,551.59,2875.91,1818.26
Maciet_142-2_093.jpg,illustration,0.744,908.66,349.61,3651.4,2954.46
Maciet_142-2_093.jpg,illustration,0.483,2711.61,3629.89,3639.09,4608.75
Maciet_142-2_094.jpg,illustration,0.803,1482.69,376.95,3198.68,2132.84
Maciet_142-2_095.jpg,illustration,0.831,958.8,455.56,3545.7,3133.93
Maciet_142-2_096.jpg,illustration,0.718,2042.1,400.82,3019.14,1806.97
Maciet_142-2_097.jpg,illustration,0.595,2989.99,524.07,3991.37,1585.27
Maciet_142-2_097.jpg,illustration,0.446,870.79,647.79,1471.95,1765.4
Maciet_142-2_098.jpg,illustration,0.498,2558.84,606.16,3509.02,1596.71
Maciet_142-2_098.jpg,illustration,0.471,991.19,660.67,2082.53,1780.85
Maciet_142-2_098.jpg,illustration,0.446,2632.92,1975.51,3423.54,2759.79
Maciet_142-2_099.jpg,illustration,0.603,839.54,2214.67,2107.41,3854.33
Maciet_142-2_099.jpg,illustration,0.467,875.66,743.09,1603.16,1850.99
Maciet_142-2_099.jpg,illustration,0.423,1986.03,739.84,2691.22,1585.72
Maciet_142-2_099.jpg,illustration,0.401,3160.82,794.44,3686.25,1496.66
Maciet_142-2_100.jpg,illustration,0.606,2511.02,457.61,3264.5,1436.13
Maciet_142-2_100.jpg,illustration,0.62,644.53,488.53,2332.81,1502.96
Maciet_142-2_101.jpg,illustration,0.642,610.5,786.79,1713.88,2286.2
Maciet_142-2_101.jpg,illustration,0.627,1856.75,706.74,3172.21,2256.11
Maciet_142-2_102.jpg,illustration,0.703,564.75,282.65,2529.4,1239.4
Maciet_142-2_103.jpg,illustration,0.677,527.88,492.13,2411.66,1384.44
Maciet_142-2_104.jpg,illustration,0.732,692.82,420.6,3674.72,3104.56
Maciet_142-2_105.jpg,illustration,0.606,605.03,507.03,3752.84,2931.27
Maciet_142-2_105.jpg,illustration,0.505,804.83,1790.21,1688.96,2672.37
Maciet_142-2_105.jpg,illustration,0.491,1719.93,616.94,2619.98,1569.36
Maciet_142-2_105.jpg,illustration,0.477,2711.06,1709.65,3613.14,2611.73
Maciet_142-2_105.jpg,illustration,0.473,1804.03,1832.43,2600.93,2635.24
Maciet_142-2_105.jpg,illustration,0.474,728.61,653.07,1635.72,1609.2
Maciet_142-2_105.jpg,illustration,0.464,2698.64,603.28,3605.86,1549.3
Maciet_142-2_106.jpg,illustration,0.492,767.83,633.06,2216.35,2315.96
Maciet_142-2_106.jpg,illustration,0.463,2508.19,455.38,3532.55,1328.73
Maciet_142-2_106.jpg,illustration,0.448,864.5,2363.83,1752.53,3624.07
Maciet_142-2_106.jpg,illustration,0.458,2668.96,1405.64,3589.42,2514.09
Maciet_142-2_106.jpg,illustration,0.406,315.15,104.4,4259.75,5611.64
Maciet_142-2_107.jpg,illustration,0.408,2925.91,459.53,3978.13,1531.27
Maciet_142-2_107.jpg,illustration,0.473,3302.53,3017.13,3962.55,3994.25
Maciet_142-2_107.jpg,illustration,0.493,1838.48,2095.38,2674.31,3223.24
Maciet_142-2_107.jpg,illustration,0.48,748.28,2053.66,1531.82,3186.78
Maciet_142-2_107.jpg,illustration,0.454,1311.81,602.47,2132.46,1596.48
Maciet_142-2_107.jpg,illustration,0.415,709.56,744.6,1230.04,1608.06
Maciet_142-2_107.jpg,illustration,0.413,2227.13,568.25,2742.13,1613.02
Maciet_142-2_108.jpg,illustration,0.688,695.2,523.74,3033.33,2528.03
Maciet_142-2_109.jpg,illustration,0.721,784.35,613.5,2173.51,2312.55
Maciet_142-2_110.jpg,illustration,0.703,788.02,534.03,2336.8,2082.07
Maciet_142-2_111.jpg,illustration,0.745,868.26,552.28,2442.92,1574.25
Maciet_142-2_112.jpg,illustration,0.622,1114.71,618.21,3723.53,2461.35
Maciet_142-2_112.jpg,illustration,0.623,1153.47,2778.13,3720.69,4527.24
Maciet_142-2_113.jpg,illustration,0.629,1232.54,495.51,3469.94,1675.12
Maciet_142-2_113.jpg,illustration,0.595,1328.33,1940.81,3518.6,2889.53
Maciet_142-2_114.jpg,illustration,0.694,1420.71,3018.77,3587.0,5166.64
Maciet_142-2_114.jpg,illustration,0.718,1333.74,398.85,3565.96,2662.24
Maciet_142-2_115.jpg,illustration,0.507,2049.17,437.73,3246.09,1799.95
Maciet_142-2_115.jpg,illustration,0.429,2144.03,515.24,3080.74,1506.97
Maciet_142-3_002.jpg,illustration,0.664,1000.04,440.68,3803.43,3235.08
Maciet_142-3_003.jpg,illustration,0.441,320.39,98.61,4239.37,5567.39
Maciet_142-3_003.jpg,illustration,0.491,1215.57,2525.34,3311.15,5224.24
Maciet_142-3_003.jpg,illustration,0.558,861.88,222.25,3660.07,2340.59
Maciet_142-3_004.jpg,illustration,0.838,1221.05,512.29,3693.58,3385.73
Maciet_142-3_005.jpg,illustration,0.874,320.54,254.6,4046.75,5604.72
Maciet_142-3_006.jpg,illustration,0.533,1527.84,776.0,2516.6,4150.95
Maciet_142-3_006.jpg,illustration,0.416,1453.5,662.95,3681.38,4544.36
Maciet_142-3_006.jpg,illustration,0.549,2839.58,707.48,3619.19,4137.97
Maciet_142-3_007.jpg,illustration,0.829,1255.23,674.64,3717.2,4342.61
Maciet_142-3_008.jpg,illustration,0.821,1428.05,837.24,3902.12,4488.43
Maciet_142-3_009.jpg,illustration,0.572,1010.19,958.65,2375.42,4661.46
Maciet_142-3_009.jpg,illustration,0.516,2671.85,960.79,3209.43,4586.24
Maciet_142-3_010.jpg,illustration,0.839,1428.19,1051.89,3284.5,4737.91
Maciet_142-3_011.jpg,illustration,0.6,858.41,1783.18,2756.28,3160.01
Maciet_142-3_011.jpg,illustration,0.572,1136.59,3273.86,2496.42,5142.14
Maciet_142-3_011.jpg,illustration,0.577,853.37,245.8,2749.9,1602.08
Maciet_142-3_011.jpg,illustration,0.503,294.44,59.77,4248.81,5667.25
Maciet_142-3_012.jpg,illustration,0.647,1103.17,438.21,2989.46,1814.76
Maciet_142-3_012.jpg,illustration,0.596,1114.62,2079.15,2983.1,3433.85
Maciet_142-3_012.jpg,illustration,0.611,1172.13,3642.17,3016.25,4964.46
Maciet_142-3_012.jpg,illustration,0.438,377.31,88.17,4243.37,5614.99
Maciet_142-3_013.jpg,illustration,0.474,823.11,583.53,2182.87,1720.77
Maciet_142-3_013.jpg,illustration,0.427,339.9,156.54,4232.12,5648.67
Maciet_142-3_014.jpg,illustration,0.501,823.91,3228.26,2008.71,4615.73
Maciet_142-3_014.jpg,illustration,0.565,759.68,1343.17,1929.06,2539.6
Maciet_142-3_014.jpg,illustration,0.429,2597.97,620.53,3972.6,2552.56
Maciet_142-3_014.jpg,illustration,0.426,2572.16,2989.46,3922.4,4801.22
Maciet_142-3_014.jpg,illustration,0.455,2689.51,3129.98,3857.81,4615.12
Maciet_142-3_014.jpg,illustration,0.425,2676.82,919.05,3890.78,2331.08
Maciet_142-3_015.jpg,illustration,0.637,525.56,1076.12,1776.6,2591.01
Maciet_142-3_015.jpg,illustration,0.626,2083.14,3423.97,3369.78,4687.5
Maciet_142-3_015.jpg,illustration,0.551,2005.83,1213.32,3291.46,2464.71
Maciet_142-3_016.jpg,illustration,0.638,2651.95,2198.16,3858.11,3311.83
Maciet_142-3_016.jpg,illustration,0.604,920.81,2163.49,2235.69,3370.94
Maciet_142-3_016.jpg,illustration,0.595,836.73,762.61,2121.32,1797.31
Maciet_142-3_016.jpg,illustration,0.451,719.1,3850.37,2218.66,4541.82
Maciet_142-3_017.jpg,illustration,0.667,580.31,2232.64,2316.59,3119.34
Maciet_142-3_017.jpg,illustration,0.62,2556.94,1981.37,3844.51,3318.15
Maciet_142-3_017.jpg,illustration,0.56,569.63,562.61,2309.79,1487.36
Maciet_142-3_017.jpg,illustration,0.429,860.18,3724.09,2121.03,4966.66
Maciet_142-3_018.jpg,illustration,0.566,2416.81,634.11,3813.21,2588.11
Maciet_142-3_018.jpg,illustration,0.576,2379.45,2847.42,3744.8,4722.33
Maciet_142-3_018.jpg,illustration,0.533,485.38,3631.7,2251.45,4941.33
Maciet_142-3_018.jpg,illustration,0.469,441.58,575.07,2246.2,1931.24
Maciet_142-3_019.jpg,illustration,0.668,2193.58,2798.82,3549.6,4718.06
Maciet_142-3_019.jpg,illustration,0.66,528.39,2851.28,1840.15,4730.23
Maciet_142-3_019.jpg,illustration,0.607,436.64,1027.17,2256.26,2398.02
Maciet_142-3_019.jpg,illustration,0.541,2386.08,489.27,3708.98,2366.79
Maciet_142-3_020.jpg,illustration,0.713,2238.47,599.25,3608.28,2508.87
Maciet_142-3_020.jpg,illustration,0.691,645.43,604.67,1954.55,2506.55
Maciet_142-3_020.jpg,illustration,0.678,2240.72,2873.33,3616.08,4794.51
Maciet_142-3_020.jpg,illustration,0.588,607.3,2855.55,1904.92,4713.83
Maciet_142-3_021.jpg,illustration,0.705,2273.22,690.57,3636.77,2597.62
Maciet_142-3_021.jpg,illustration,0.684,2242.23,3015.46,3580.36,4874.49
Maciet_142-3_021.jpg,illustration,0.677,759.09,736.07,2079.44,2615.54
Maciet_142-3_021.jpg,illustration,0.519,705.75,2991.97,2002.27,4827.77
Maciet_142-3_022.jpg,illustration,0.695,2398.32,2899.26,3686.21,4779.9
Maciet_142-3_022.jpg,illustration,0.637,2447.5,497.65,3824.09,2498.13
Maciet_142-3_022.jpg,illustration,0.625,865.3,2923.91,2133.01,4800.62
Maciet_142-3_022.jpg,illustration,0.63,870.62,504.18,2187.36,2502.56
Maciet_142-3_023.jpg,illustration,0.726,2298.22,493.68,3739.61,2548.03
Maciet_142-3_023.jpg,illustration,0.694,696.45,469.05,2120.59,2530.47
Maciet_142-3_024.jpg,illustration,0.81,583.31,394.23,2138.93,2654.99
Maciet_142-3_025.jpg,illustration,0.641,1115.8,990.39,3370.96,4607.31
Maciet_142-3_026.jpg,illustration,0.668,736.91,3320.92,3501.74,5008.55
Maciet_142-3_026.jpg,illustration,0.582,1170.1,622.41,2938.97,3213.57
Maciet_142-3_027.jpg,illustration,0.774,881.25,497.88,3212.55,2802.97
Maciet_142-3_027.jpg,illustration,0.687,1391.97,2954.6,2868.63,5239.04
Maciet_142-3_028.jpg,illustration,0.742,833.26,655.24,3099.77,2903.14
Maciet_142-3_028.jpg,illustration,0.483,721.38,3461.29,3427.21,5002.36
Maciet_142-3_029.jpg,illustration,0.651,1008.78,2667.15,3136.79,5280.22
Maciet_142-3_029.jpg,illustration,0.643,764.48,320.07,3331.55,2496.62
Maciet_142-3_030.jpg,illustration,0.562,687.93,860.03,3571.32,4777.89
Maciet_142-3_030.jpg,illustration,0.505,1488.88,2621.59,3514.37,4602.97
Maciet_142-3_030.jpg,illustration,0.474,1429.67,1059.53,3512.34,2559.0
Maciet_142-3_031.jpg,illustration,0.891,356.82,500.91,4102.64,5213.27
Maciet_142-3_032.jpg,illustration,0.73,1058.39,98.94,3464.73,3274.83
Maciet_142-3_033.jpg,illustration,0.554,2171.55,907.16,2844.86,2230.13
Maciet_142-3_034.jpg,illustration,0.468,1221.96,2545.37,3331.65,5247.47
Maciet_142-3_034.jpg,illustration,0.44,1761.56,2562.25,2769.41,3177.84
Maciet_142-3_035.jpg,illustration,0.481,879.03,750.64,3740.96,3050.88
Maciet_142-3_035.jpg,illustration,0.424,1904.29,1492.07,3165.16,2475.35
Maciet_142-3_035.jpg,illustration,0.413,1227.95,3105.32,3693.08,5158.32
Maciet_142-3_036.jpg,illustration,0.586,1232.55,434.98,3501.11,3392.86
Maciet_142-3_037.jpg,illustration,0.891,1151.89,783.41,3775.2,4859.24
Maciet_142-3_038.jpg,illustration,0.883,646.69,1066.57,3861.41,4341.69
Maciet_142-4_001.jpg,illustration,0.487,286.6,86.06,4238.13,5580.68
Maciet_142-4_004.jpg,illustration,0.65,1050.75,3147.42,3112.65,5178.63
Maciet_142-4_004.jpg,illustration,0.651,915.77,572.0,3092.9,2817.31
Maciet_142-4_005.jpg,illustration,0.513,317.91,58.53,4248.58,5592.66
Maciet_142-4_005.jpg,illustration,0.534,1118.33,3021.84,3110.72,4972.13
Maciet_142-4_006.jpg,illustration,0.708,544.65,579.17,2154.96,2240.88
Maciet_142-4_006.jpg,illustration,0.689,663.68,2482.02,2440.68,4205.34
Maciet_142-4_006.jpg,illustration,0.692,2249.82,327.08,4022.85,2169.51
Maciet_142-4_007.jpg,illustration,0.71,625.08,447.82,2282.44,2172.87
Maciet_142-4_007.jpg,illustration,0.464,2523.51,422.89,3895.37,1854.16
Maciet_142-4_008.jpg,illustration,0.518,387.43,124.89,4224.38,5592.09
Maciet_142-4_009.jpg,illustration,0.474,551.56,474.16,1651.29,1975.8
Maciet_142-4_009.jpg,illustration,0.408,630.35,586.08,1554.14,1803.33
Maciet_142-4_009.jpg,illustration,0.409,1837.86,523.06,2612.51,1507.37
Maciet_142-4_009.jpg,illustration,0.431,1786.83,486.09,2714.81,1733.48
Maciet_142-4_010.jpg,illustration,0.616,2457.06,457.03,3768.41,1847.86
Maciet_142-4_010.jpg,illustration,0.563,887.27,854.28,2065.23,2072.23
Maciet_142-4_011.jpg,illustration,0.512,910.14,407.08,3549.24,4710.52
Maciet_142-4_011.jpg,illustration,0.443,255.53,166.8,4182.92,5619.93
Maciet_142-4_012.jpg,illustration,0.701,985.2,499.15,2949.38,2492.05
Maciet_142-4_013.jpg,illustration,0.778,914.29,1249.64,3784.35,4496.98
Maciet_142-4_014.jpg,illustration,0.694,660.9,1022.31,3917.4,4428.34
Maciet_142-4_014.jpg,illustration,0.474,669.09,1022.41,2696.7,2621.18
Maciet_142-4_015.jpg,illustration,0.732,631.14,684.47,3750.36,4920.88
Maciet_142-4_016.jpg,illustration,0.556,1053.48,2430.04,2280.05,4723.38
Maciet_142-4_016.jpg,illustration,0.512,2743.62,2399.83,3580.23,4671.14
Maciet_142-4_016.jpg,illustration,0.495,1052.81,1164.37,3600.38,4765.98
Maciet_142-4_016.jpg,illustration,0.48,1339.38,1170.95,3578.53,2998.31
Maciet_142-4_017.jpg,illustration,0.618,660.2,804.1,3885.33,5029.05
Maciet_142-4_018.jpg,illustration,0.737,1030.69,1053.7,3687.5,4930.65
Maciet_142-4_019.jpg,illustration,0.756,1124.34,1041.16,3397.09,4702.14
Maciet_142-4_020.jpg,illustration,0.467,950.1,1016.05,3563.05,4131.59
Maciet_142-4_020.jpg,illustration,0.404,199.69,48.95,4225.5,5651.06
Maciet_142-4_021.jpg,illustration,0.507,2274.05,1201.5,3674.07,2628.13
Maciet_142-4_021.jpg,illustration,0.506,734.69,1208.28,2188.03,2679.72
Maciet_142-4_021.jpg,illustration,0.425,725.65,1172.53,3750.05,4565.64
Maciet_142-4_021.jpg,illustration,0.418,194.8,27.31,4206.43,5653.17
Maciet_142-4_021.jpg,illustration,0.419,2283.2,3089.74,3716.39,4496.52
Maciet_142-4_021.jpg,illustration,0.409,802.94,3117.0,2233.23,4526.05
Maciet_142-4_022.jpg,illustration,0.648,1613.94,1142.59,3085.85,2680.95
Maciet_142-4_022.jpg,illustration,0.612,1178.92,2833.99,2109.29,3755.73
Maciet_142-4_022.jpg,illustration,0.608,1233.51,3932.66,2149.03,4839.38
Maciet_142-4_022.jpg,illustration,0.595,2610.58,3898.67,3548.35,4796.95
Maciet_142-4_022.jpg,illustration,0.532,2505.31,2941.68,3564.84,3559.57
Maciet_142-4_023.jpg,illustration,0.639,898.66,1006.5,3658.03,4925.72
Maciet_142-4_024.jpg,illustration,0.678,842.82,1051.47,3645.11,4856.65
Maciet_142-4_025.jpg,illustration,0.675,1022.08,1440.83,3668.77,4498.02
Maciet_142-4_025.jpg,illustration,0.408,416.05,243.99,4234.48,5542.62
Maciet_142-4_026.jpg,illustration,0.769,937.07,974.12,3369.91,4812.66
Maciet_142-4_027.jpg,illustration,0.635,1024.86,1116.18,3411.57,4775.04
Maciet_142-4_028.jpg,illustration,0.634,943.05,1165.28,3486.57,4668.07
Maciet_142-4_028.jpg,illustration,0.407,2217.51,1278.04,3395.23,4523.18
Maciet_142-4_029.jpg,illustration,0.516,1068.22,2481.89,2176.84,3574.81
Maciet_142-4_029.jpg,illustration,0.494,2445.77,2478.06,3560.03,3582.67
Maciet_142-4_029.jpg,illustration,0.454,835.8,888.25,3705.95,4800.71
Maciet_142-4_029.jpg,illustration,0.402,301.17,42.57,4235.42,5642.62
Maciet_142-4_029.jpg,illustration,0.479,902.09,1018.17,3645.93,1962.05
Maciet_142-4_030.jpg,illustration,0.481,914.93,772.98,3686.66,4851.99
Maciet_142-4_030.jpg,illustration,0.419,400.64,90.23,4213.74,5463.25
Maciet_142-4_030.jpg,illustration,0.424,1609.64,798.31,2912.34,2122.92
Maciet_142-4_031.jpg,illustration,0.7,816.33,1368.86,3772.92,4688.46
Maciet_142-4_032.jpg,illustration,0.544,1017.31,1107.66,3632.55,4697.7
Maciet_142-4_032.jpg,illustration,0.444,223.32,43.94,4198.51,5605.39
Maciet_142-4_032.jpg,illustration,0.447,1061.82,1137.63,2091.82,4623.64
Maciet_142-4_033.jpg,illustration,0.662,919.61,1101.48,3572.48,4688.36
Maciet_142-4_034.jpg,illustration,0.709,1567.24,1335.86,2956.86,4486.94
Maciet_142-4_035.jpg,illustration,0.884,1362.52,1632.77,3108.19,4284.18
Maciet_142-4_036.jpg,illustration,0.757,952.0,1445.66,3682.65,4536.92
Maciet_142-4_037.jpg,illustration,0.815,850.47,1421.0,3728.57,4264.56
Maciet_142-4_038.jpg,illustration,0.417,2723.64,2225.43,3380.01,3099.82
Maciet_142-4_038.jpg,illustration,0.408,2626.31,3928.57,3357.09,4611.39
Maciet_142-4_038.jpg,illustration,0.403,1119.28,3863.94,1917.63,4622.31
Maciet_142-4_038.jpg,illustration,0.413,2441.49,1142.36,3397.45,2109.9
Maciet_142-4_038.jpg,illustration,0.47,985.55,1129.78,3433.26,4652.92
Maciet_142-4_039.jpg,illustration,0.542,1777.63,2044.29,2687.34,4485.96
Maciet_142-4_039.jpg,illustration,0.528,1173.41,1417.71,1814.49,2797.78
Maciet_142-4_039.jpg,illustration,0.512,2546.46,1304.03,3404.25,2889.14
Maciet_142-4_039.jpg,illustration,0.421,1155.82,1290.7,3418.21,4509.87
Maciet_142-4_039.jpg,illustration,0.461,2581.09,3228.61,3310.83,4292.67
Maciet_142-4_039.jpg,illustration,0.428,1237.59,3266.01,1855.38,4301.0
Maciet_142-4_040.jpg,illustration,0.472,1507.41,3018.44,3094.66,3648.92
Maciet_142-4_040.jpg,illustration,0.464,2003.98,4005.53,2595.74,4625.62
Maciet_142-4_040.jpg,illustration,0.47,1105.8,4001.41,1704.77,4623.07
Maciet_142-4_040.jpg,illustration,0.454,2834.69,3954.56,3512.75,4617.58
Maciet_142-4_040.jpg,illustration,0.589,1626.18,1303.44,2953.82,2653.6
Maciet_142-4_041.jpg,illustration,0.669,1626.11,1207.3,3182.07,2806.84
Maciet_142-4_041.jpg,illustration,0.629,1428.64,3400.27,3223.24,4548.0
Maciet_142-4_042.jpg,illustration,0.599,1683.78,1771.75,2827.38,2922.56
Maciet_142-4_042.jpg,illustration,0.493,2656.72,3838.15,3499.53,4654.8
Maciet_142-4_042.jpg,illustration,0.512,1214.18,3837.56,2051.06,4657.45
Maciet_142-4_042.jpg,illustration,0.413,1093.98,1238.79,1492.9,1662.57
Maciet_142-4_042.jpg,illustration,0.414,2974.15,1198.26,3479.51,1716.08
Maciet_142-4_043.jpg,illustration,0.407,2314.24,1203.69,3443.9,4678.76
Maciet_142-4_043.jpg,illustration,0.474,998.28,1187.85,1876.19,2270.94
Maciet_142-4_044.jpg,illustration,0.577,931.09,2014.51,1768.33,3787.35
Maciet_142-4_044.jpg,illustration,0.511,2435.04,1736.67,3323.42,4090.05
Maciet_142-4_044.jpg,illustration,0.449,1385.4,1131.5,2840.82,1739.83
Maciet_142-4_045.jpg,illustration,0.594,783.04,1079.43,3493.09,4830.44
Maciet_142-4_045.jpg,illustration,0.441,249.71,150.68,4098.07,5606.94
Maciet_142-4_046.jpg,illustration,0.601,953.89,1003.95,3695.1,4817.59
Maciet_142-4_046.jpg,illustration,0.41,385.07,87.65,4239.65,5619.03
Maciet_142-4_047.jpg,illustration,0.441,1222.9,1262.49,2206.04,2277.69
Maciet_142-4_047.jpg,illustration,0.43,2346.66,2477.25,3369.43,3407.52
Maciet_142-4_047.jpg,illustration,0.426,1356.46,3606.43,2263.8,4467.71
Maciet_142-4_047.jpg,illustration,0.525,1023.6,1044.7,3562.77,4654.04
Maciet_142-4_047.jpg,illustration,0.438,1312.41,2508.38,2232.15,3402.95
Maciet_142-4_048.jpg,illustration,0.493,2028.11,1396.89,3287.44,2863.37
Maciet_142-4_048.jpg,illustration,0.503,1082.65,2852.12,2121.83,4369.23
Maciet_142-4_048.jpg,illustration,0.528,890.94,1138.43,3519.09,4658.24
Maciet_142-4_048.jpg,illustration,0.501,2287.57,3099.08,3295.99,4390.41
Maciet_142-4_049.jpg,illustration,0.541,1323.29,3471.7,1990.1,4606.74
Maciet_142-4_049.jpg,illustration,0.565,1237.09,1292.7,3434.89,3423.15
Maciet_142-4_049.jpg,illustration,0.509,2825.64,3449.31,3413.19,4587.97
Maciet_142-4_049.jpg,illustration,0.435,2054.58,3465.16,2745.56,4586.61
Maciet_142-4_050.jpg,illustration,0.839,1220.69,1222.73,3427.87,4544.67
Maciet_142-4_051.jpg,illustration,0.672,961.49,387.92,3120.56,3195.96
Maciet_142-4_051.jpg,illustration,0.553,944.26,3299.55,3647.45,5381.86
Maciet_142-4_052.jpg,illustration,0.84,791.24,956.83,3499.75,4593.57
Maciet_142-4_053.jpg,illustration,0.677,937.33,289.15,3705.93,5385.87
Maciet_142-4_054.jpg,illustration,0.578,2130.33,593.36,3692.04,4406.52
Maciet_142-4_054.jpg,illustration,0.504,604.2,861.51,2079.12,4260.59
Maciet_142-4_055.jpg,illustration,0.599,897.51,3125.1,3919.13,4862.26
Maciet_142-4_055.jpg,illustration,0.487,811.42,376.55,3869.39,2910.2
Maciet_142-4_056.jpg,illustration,0.673,1079.13,3558.01,3461.23,4385.3
Maciet_142-4_056.jpg,illustration,0.657,1127.32,2265.62,3420.81,2942.53
Maciet_142-4_056.jpg,illustration,0.455,1212.29,621.25,3396.05,1683.62
Maciet_142-4_056.jpg,illustration,0.46,2295.5,629.8,3390.25,1683.48
Maciet_142-4_056.jpg,illustration,0.455,1213.11,632.64,2240.03,1654.8
Maciet_142-4_057.jpg,illustration,0.711,739.21,575.34,3894.5,2376.9
Maciet_142-4_057.jpg,illustration,0.523,1198.13,2971.12,3478.29,5112.25
Maciet_142-4_058.jpg,illustration,0.72,889.81,674.31,3103.59,2395.55
Maciet_142-4_059.jpg,illustration,0.457,656.27,574.68,2363.62,1769.58
Maciet_142-4_059.jpg,illustration,0.415,689.71,688.62,2348.82,1576.71
Maciet_142-4_060.jpg,illustration,0.724,1133.06,429.98,3231.92,3028.89
Maciet_142-4_061.jpg,illustration,0.546,1220.11,503.48,2129.62,1443.42
Maciet_142-4_061.jpg,illustration,0.543,2500.16,492.33,3485.27,1562.78
Maciet_142-4_061.jpg,illustration,0.533,2387.79,1746.35,3489.19,2779.66
Maciet_142-4_061.jpg,illustration,0.447,1072.77,3073.88,3460.19,5215.77
Maciet_142-4_061.jpg,illustration,0.512,1135.81,1675.51,2125.75,2725.77
Maciet_142-4_061.jpg,illustration,0.475,1084.08,3120.14,2255.45,5154.79
Maciet_142-4_061.jpg,illustration,0.489,2378.76,3118.25,3429.73,5200.35
Maciet_142-4_062.jpg,illustration,0.641,971.25,997.02,3374.96,4529.33
Maciet_142-4_063.jpg,illustration,0.495,838.47,439.02,3260.61,1771.49
Maciet_142-4_063.jpg,illustration,0.627,754.96,2148.73,1732.23,3440.24
Maciet_142-4_064.jpg,illustration,0.593,1069.94,603.28,3194.49,2750.27
Maciet_142-4_066.jpg,illustration,0.779,1449.55,320.27,3028.78,2535.69
Maciet_142-4_067.jpg,illustration,0.427,1465.11,847.99,2994.41,2435.48
Maciet_142-4_067.jpg,illustration,0.422,505.44,710.22,4021.41,2583.12
Maciet_142-4_067.jpg,illustration,0.481,3032.84,776.84,3968.42,2544.7
Maciet_142-4_067.jpg,illustration,0.41,586.32,3116.05,1889.35,5149.66
Maciet_142-4_067.jpg,illustration,0.414,559.96,757.79,1415.55,2499.63
Maciet_142-4_067.jpg,illustration,0.411,429.6,81.88,4184.12,5567.47
Maciet_142-4_067.jpg,illustration,0.43,2138.7,3145.82,3766.78,5230.5
Maciet_142-4_068.jpg,illustration,0.864,675.36,410.89,2593.89,3426.69
Maciet_142-4_069.jpg,illustration,0.489,1313.62,1413.21,2421.02,2559.73
Maciet_142-4_069.jpg,illustration,0.474,836.62,639.27,1669.64,1543.64
Maciet_142-4_069.jpg,illustration,0.475,2025.0,2419.77,2805.75,3227.99
