,Lot_id,Sale_id,Lot,Description,Img_urls,Auteur,Url_lot,Maison_encheres,Id,Fichiers_img,error
31,23938635,146492,97,"Theodore DECK (1821-1891)  Ferdinand LEVILLAIN (1837-1905)|Importante vasque sur piédouche en céramique émaillée glaçurée céladon à décor en relief d'animaux en frises d'une chasse au lion et aux lionnes poursuivant des cerfs et des biches sur fond de rinceaux.|La base circulaire à motif de feuillages et godrons.|Mention ""F. LEVILLAIN FECIT."" et signé sous la base.|H. : 34 cm|Diam. : 43 cm|Cheveu de cuisson à l'intérieur de la vasque.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/146492/456b3a1da5461413169e87978ce61859', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/146492/9cb6db5cc564730819f198c54f55cf28']",Deck,https://www.gazette-drouot.com/lots/23938635-theodore-deck-1821-1891----,GazetteDrouot,GazetteDrouot_23938635,"['GazetteDrouot_23938635_01.jpg', 'GazetteDrouot_23938635_02.jpg']",
32,23898380,147967,111,"Theodore DECK (1823-1891)|Grand vase d'inspiration Iznik|Sur piédouche à longue panse cylindrique et lèvre évasée, en céramique émaillée en polychromie sous glaçure transparente. Le décor est composé d'une importante composition florale selon les modèles d'iznik.|H. 34 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/147967/7418cf91ad1e46d75b2804d4682bf90b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/147967/3bb4b044376daba9bc967372af9278e7']",Deck,https://www.gazette-drouot.com/lots/23898380-theodore-deck-1823-1891--grand---,GazetteDrouot,GazetteDrouot_23898380,"['GazetteDrouot_23898380_01.jpg', 'GazetteDrouot_23898380_02.jpg']",
33,23842390,143644,202,"Théodore DECK (1823-1891)|Plat rond en faïence à décor bleu, vert, manganèse et rouge, dans le goût des faïences Iznik à feuilles de sa, œillets et jacinthes. Sur l'aile, feuillages et fleurs stylisées.|Marqué au revers au tampon « Th.  Deck ».|Diamètre. : 41 cm|(restauration)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/143644/5e32d2fabb94652da92755f214831298', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/143644/6653fc855cccffcfa62c1c8dc3112eab', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/143644/9d90f1e0845206cf6653403e79ad4f38']",Deck,https://www.gazette-drouot.com/lots/23842390-theodore-deck-1823-1891--plat---,GazetteDrouot,GazetteDrouot_23842390,"['GazetteDrouot_23842390_01.jpg', 'GazetteDrouot_23842390_02.jpg', 'GazetteDrouot_23842390_03.jpg']",
34,23640237,144487,300,"Plat tabak de la collection de Théodore DECK|Turquie, Iznik, début du XVIIe siècle||Plat rond en céramique siliceuse à décor floral émaillé en polychromie dans les tons bleu cobalt, rouge brique, vert et noir manganèse. Un bouquet de tulipes et d'oeillets autour d'une feuille de saz compose le décor central. Le marli est orné de fleurettes et palmettes. Petites fleurettes au revers. (Egrenures et légère restauration sur le marli). Portent au dos les trois étiquettes suivantes : Collection Deck, Exposition d'art musulman n°1190, Rhodes. |D. 26 cm||Provenance : |Collection particulière française.|Ancienne collection Théodore Deck (1823-1891). Etiquette au dos.||Exposition et publication : |Exposition d'Art Musulman, Paris, Palais de l'Industrie, 1893, n°1190, publié dans le catalogue de l'exposition.||Les céramiques d’Iznik, longtemps dite de Damas ou de Rhodes, tirent leurs noms des centres de productions, mais aussi de la provenance d’une collection, celle de M. Salzmann (1824-1872). Il avait constitué une collection à partir des plats qui ornaient les intérieurs bourgeois de l'ile de Rhodes, leur valant ainsi l’appellation de l’île… |L’exposition de ces collections d’initiés, la publication de « l’encyclopédie des arts décoratifs de l’Orient » vers 1850, et l’engouement généré par les arts de l’islam au XIXe siècle, était devenue une source d'inspiration pour les céramistes occidentaux, tel que Théodore Deck (1823-1891). Ce dernier, très talentueux, réalisait aussi bien des modèles originaux que des copies conformes. La présence d'oeuvres de sa collection dans l'exposition de 1893, au Palais de l'Industrie à Paris, témoigne de son intérêt profond pour les productions orientales qu'il faisait copier - au plus près de l'original - dans sa manufacture.||An Iznik glazed pottery dish, Turkey, 17th century, from the collection of the well-known French ceramist, Theodore Deck, exhibited in Paris in 1893.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/144487/674eaca70feac3d4dbe61339b496681c', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/144487/0f3269ae6d86f05f1cc436839b454759', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/144487/172d3e4eb7d83dea2d0d3819c33cc071', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/144487/ecf7c2f21690886ec6bcd3be7e10c631', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/144487/95913b4b90bfa585eef90a7ceb00dfd9']",Deck,https://www.gazette-drouot.com/lots/23640237-plat-tabak-de-la-collection---,GazetteDrouot,GazetteDrouot_23640237,"['GazetteDrouot_23640237_01.jpg', 'GazetteDrouot_23640237_02.jpg', 'GazetteDrouot_23640237_03.jpg', 'GazetteDrouot_23640237_04.jpg', 'GazetteDrouot_23640237_05.jpg']",
35,23310454,146406,8,"Théodore DECK (1823 - 1891)|Pichet en faïence à décor d'inspiration Iznik ""aux 4 fleurs"" (oeillets, tulipes, jacintes et églantines) émaillé polychrome sur un fond blanc craquelé.|Signé ""Th.Deck"" sous la base.|H : 25 cm|(éclats à la base)||An earthenware jug designed by Théodore Deck with a polychromatic Iznik inspired decor on a cracked white background.|Signed ""Th.Deck"" under the base.|H : 9,84 inch|(chips on base)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/57da815a7d9acc6df10459c9e888fee9'],Deck,https://www.gazette-drouot.com/lots/23310454-theodore-deck-1823-1891--pichet---,GazetteDrouot,GazetteDrouot_23310454,['GazetteDrouot_23310454_01.jpg'],
36,23310455,146406,9,"Théodore DECK (1823 - 1891)|Vase soliflore à corps trilobé en faïence émaillée crème à décor de motifs floraux polychrome iznik.|Signé sous la base ""Th.Deck"".|H : 21 cm|(légère restauration au col)||A cream enamelled earthenware vase designed by Théodore Deck, with a polychromatic enamelled decor of iznik flowers patterns.|Signed ""Th.Deck"" under the base.|H : 8,27 inch|(slight restoration on the neck)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/96c911c2d3f223adfc68227991bda758'],Deck,https://www.gazette-drouot.com/lots/23310455-theodore-deck-1823-1891--vase---,GazetteDrouot,GazetteDrouot_23310455,['GazetteDrouot_23310455_01.jpg'],
37,23310458,146406,12,"Théodore DECK (1823 - 1891)|Coupe en faïence à décor d'inspiration persane émaillé polychrome de calligraphies et de frises de rinceaux et de motifs géométriques.|Signée ""THD"" sous la base.|H : 8 cm, D : 22,5 cm||An earthenware cup designed by Théodore Deck with a persian inspired polychromatic enamelled decor of caligraphies and geometrical and  foliated scrolls friezes. |Signed ""THD"", under the base.|H : 3,15 inch, D :8,86 inch|(a few lacks of enamel)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/a042682c824bb6588edb8528cfc4ae38', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/fc351cc487153f15957118a2b7067f43']",Deck,https://www.gazette-drouot.com/lots/23310458-theodore-deck-1823-1891--coupe---,GazetteDrouot,GazetteDrouot_23310458,"['GazetteDrouot_23310458_01.jpg', 'GazetteDrouot_23310458_02.jpg']",
38,23310481,146406,35,"Théodore DECK (1823 - 1891)|Vase de forme balustre en faïence flanqué de deux mufles de lion annelé à décor émaillé polychrome de frises de motifs floraux, de fleurs et de rinceaux. .|Signé ""Th.Deck."" sous la base.|H : 30 cm|(éclats et manques d'émail)||A earthenware vase by Théodore Deck with two lions heads on the sides and a polychromatic enamelled decor of flowers patterns friezes, flowers and  foliated scrolls. |Signed ""Th.Deck."" under the base.|H : 11,81 inch|(chips and a few lacks of enamel)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/28556e25c737cd32aab4bae7eb1fbe06', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/146406/42953411a2b5f60c6d8270befa1c9172']",Deck,https://www.gazette-drouot.com/lots/23310481-theodore-deck-1823-1891--vase---,GazetteDrouot,GazetteDrouot_23310481,"['GazetteDrouot_23310481_01.jpg', 'GazetteDrouot_23310481_02.jpg']",
39,23295031,145277,49,"Théodore DECK (1823-1891). Grand plat circulaire en faïence à décor émaillé polychrome dans le goût d'Iznik, marqué en creux au revers. Daté 1870. Diamètre: 50 cm. Accidents et restaurations.||Théodore Deck est un céramiste et artiste français connu pour son travail dans le domaine de la céramique, notamment dans le développement de nouvelles techniques et de nouveaux styles devenus populaires au cours de la seconde moitié du XIXe siècle. Il est considéré comme l'une des figures marquantes de la « Deuxième école » de la céramique française, née au milieu du XIXe siècle et axée sur l'utilisation de nouveaux matériaux et techniques pour créer des designs innovants et modernes.Deck est né à Paris, où il débute sa carrière de peintre avant de se tourner vers la céramique. Il travaille à la manufacture de porcelaine de Sèvres, où il développe un certain nombre de nouvelles techniques, notamment l'utilisation d'émaux opaques et la création de motifs complexes et multicolores. Son travail se caractérise par l'accent mis sur le naturalisme, l'attention portée aux détails et l'utilisation de couleurs vives, il est rapidement reconnu pour ses talents.|L'une des oeuvres les plus célèbres de Deck est une série de panneaux en céramique créée pour l'Exposition Universelle de Paris en 1867.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2461/145277/dfdf09f2adace5fa7fa377276f9fcfeb', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2461/145277/66d89aa4f1aaf8b693b37ac3cf75797e']",Deck,https://www.gazette-drouot.com/lots/23295031-theodore-deck-1823-1891-----,GazetteDrouot,GazetteDrouot_23295031,"['GazetteDrouot_23295031_01.jpg', 'GazetteDrouot_23295031_02.jpg']",
40,23262546,142237,194,"Théodore DECK (1823-1891)|Grande bouteille en faïence à décor bleu, rouge et turquoise dans le style des céramiques Iznik de mandorles et rinceaux feuillagés. Marquée : THD.|Fin du XIXe siècle|H. 41 cm|(Éclats restaurés sur la base)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=33/142237/84d8288903d181f8acaf7e7fbbe55f22'],Deck,https://www.gazette-drouot.com/lots/23262546-theodore-deck-1823-1891--grande---,GazetteDrouot,GazetteDrouot_23262546,['GazetteDrouot_23262546_01.jpg'],
41,23262547,142237,195,"Théodore DECK (1823-1891)|Bouteille en faïence à décor bleu, rouge et turquoise dans le style des céramiques Iznik de mandorles, godrons tors et motifs stylisés.|Marquée : TH DECK.|Fin du XIXe siècle|H. 34,5 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=33/142237/2973ed5e9b19cbc1d560a92baf2fd0bb'],Deck,https://www.gazette-drouot.com/lots/23262547-theodore-deck-1823-1891--bouteille---,GazetteDrouot,GazetteDrouot_23262547,['GazetteDrouot_23262547_01.jpg'],
42,23262550,142237,198,"Théodore DECK (1823-1891)|Pichet en faïence à décor bleu, rouge et turquoise dans le style des céramiques Iznik de mandorles et oeillets. Marqué : TH DECK.|Fin du XIXe siècle|H. 20 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=33/142237/6762addff078557da8bba33bfb10ade7'],Deck,https://www.gazette-drouot.com/lots/23262550-theodore-deck-1823-1891--pichet---,GazetteDrouot,GazetteDrouot_23262550,['GazetteDrouot_23262550_01.jpg'],
43,23073914,145659,48,"Ravissante cruche en poterie française art nouveau du XIXe siècle de Theodore Deck, peinte avec un feuillage organique en volutes, modelé dans le style ottoman du XVIe siècle.|Joseph-Théodore Deck (2 janvier 1823 - 15 mai 1891) était un potier français du XIXe siècle, une figure importante de la poterie d'art de la fin du XIXe siècle. Né à Guebwiller, dans le Haut-Rhin, il commence à apprendre le métier à l'âge de 20 ans et s'installe à Paris à l'âge de 24 ans. En 1856, il crée son propre atelier de faïence, joseph-théodore deck ceramique française, et commence à expérimenter des styles issus de la poterie islamique, en particulier le style iznik. Avec l'arrivée du japonisme dans les années 1870, il adopte avec enthousiasme ce style et d'autres tendances de la poterie d'art, et conquiert finalement l'establishment français lorsqu'il est nommé directeur artistique de la porcelaine de Sèvres en 1887. Plusieurs personnalités importantes de la génération suivante ont été formées par Deck, notamment Edmond Lachenal. Dans les années 1880, il travaille également dans la tradition de la poterie chinoise, tout en collaborant avec Raphaël Collin et d'autres artistes de l'époque. Il meurt à Paris. En 1887, il publie un traité intitulé la faïence.||Dimensions : 19 x 10 cm (7 1/2 x 4 in.)||Parfait.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/a265d76222b47297dd88535efd611a2b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/d72a8fa61b61fcf107ed2531fe718fa9', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/6c8566afdf7ac1b896371aabfe1a8e59', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/8a318dea7be15685ac29815eefafde92', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/904363dbbba5d8e505e3848f038c1911', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2330/145659/93393a312f06d1fb60673cd3a8976860']",Deck,https://www.gazette-drouot.com/lots/23073914-ravissante-cruche-en-poterie---,GazetteDrouot,GazetteDrouot_23073914,"['GazetteDrouot_23073914_01.jpg', 'GazetteDrouot_23073914_02.jpg', 'GazetteDrouot_23073914_03.jpg', 'GazetteDrouot_23073914_04.jpg', 'GazetteDrouot_23073914_05.jpg', 'GazetteDrouot_23073914_06.jpg']",
44,22718589,142721,127,"Théodore DECK (1823-1891). |Coupe circulaire sur talon en céramique à décor polychrome d'une composition florale aux oeillets, une frise de marguerites sur le marli. |Marquée en creux au revers. |Époque fin du XIXe?siècle. |Diam. : 30 cm.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=22/142721/5963ded4283e9529640138c9835a8957', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=22/142721/d0a85c7e408f05fa3331442433f9bd88', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=22/142721/f74a19e813d3bad50c0618003d318b55', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=22/142721/09be23d5d6f0a4c8501dbdcc84185fd1', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=22/142721/b0fc2b6e96a5ee0756bf03af3cdff2fa']",Deck,https://www.gazette-drouot.com/lots/22718589-theodore-deck-1823-1891-----,GazetteDrouot,GazetteDrouot_22718589,"['GazetteDrouot_22718589_01.jpg', 'GazetteDrouot_22718589_02.jpg', 'GazetteDrouot_22718589_03.jpg', 'GazetteDrouot_22718589_04.jpg', 'GazetteDrouot_22718589_05.jpg']",
45,22542436,143758,64,"THEODORE DECK: A 19TH CENTURY IZNIK STYLE POTTERY CHARGER||THEODORE DECK : UN CHARGEUR EN POTERIE DE STYLE IZNIK DU 19EME SIECLE|_x000D_||vers 1875, le plateau ou le plat est peint d'une flore stylisée comprenant des œillets et des feuilles en bleu, turquoise, mauve, rouge et vert sur un fond blanc, le dessous portant la mention ""T.D."",|Le dessous est marqué 'T.D.'.||l'assiette a un diamètre de 39,5 cm|Le dessous est marqué 'T.D.', _x000D_ l'assiette 39.5cm de diamètre.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/143758/10073d1bd4aa453a2a13f3d3a03c4bff', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/143758/80992a8162122a0514a926bbfd9402d1', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/143758/d1b57da62e20f9279195414e97d0d8c5']",Deck,https://www.gazette-drouot.com/lots/22542436-theodore-deck-3a-a-19th-century---,GazetteDrouot,GazetteDrouot_22542436,"['GazetteDrouot_22542436_01.jpg', 'GazetteDrouot_22542436_02.jpg', 'GazetteDrouot_22542436_03.jpg']",
46,22210569,141952,199,"Théodore DECK (1823-1891)|Plat rond en faïence à décor bleu, vert, manganèse et rouge, dans le goût des faïences Iznik à feuilles de sa, œillets et jacinthes. Sur l'aile, feuillages et fleurs stylisées.|Marqué au revers au tampon « Th.  Deck ».|Diamètre. : 41 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/5e32d2fabb94652da92755f214831298', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/6653fc855cccffcfa62c1c8dc3112eab', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/9d90f1e0845206cf6653403e79ad4f38']",Deck,https://www.gazette-drouot.com/lots/22210569-theodore-deck-1823-1891--plat---,GazetteDrouot,GazetteDrouot_22210569,"['GazetteDrouot_22210569_01.jpg', 'GazetteDrouot_22210569_02.jpg', 'GazetteDrouot_22210569_03.jpg']",
47,22210570,141952,200,"Théodore DECK (1823-1891)|Assiette en faïence à décor bleu, vert, manganèse et rouge, dans le goût des faïences Iznik |Marqué au revers au tampon « Th.  Deck ».|Diamètre. : 30 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/75d8393c303480a95014ec794f5937fe', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/b82e3ef3c2456ce9f48d55d242609848', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/b69df5777cb9f5fd8ea59cfabc1f7366']",Deck,https://www.gazette-drouot.com/lots/22210570-theodore-deck-1823-1891--assiette---,GazetteDrouot,GazetteDrouot_22210570,"['GazetteDrouot_22210570_01.jpg', 'GazetteDrouot_22210570_02.jpg', 'GazetteDrouot_22210570_03.jpg']",
48,22210571,141952,201,"Théodore DECK (1823-1891)|Assiette en faïence à décor bleu, vert, manganèse et rouge, dans le goût des faïences Iznik sur fond bleu|Marqué au revers au tampon « Th.  Deck ».|Diamètre. : 30 cm|(éclat)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/8ab5948ea4f87ce75bef02409645b763', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/44775a6930e26790771e49aa1e3aa609', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/d08587c266715e3acbd8368cdc13ede4', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=4/141952/2f989933be28800bcd99e8b9444f8362']",Deck,https://www.gazette-drouot.com/lots/22210571-theodore-deck-1823-1891--assiette---,GazetteDrouot,GazetteDrouot_22210571,"['GazetteDrouot_22210571_01.jpg', 'GazetteDrouot_22210571_02.jpg', 'GazetteDrouot_22210571_03.jpg', 'GazetteDrouot_22210571_04.jpg']",
49,21957317,141376,1,"Théodore DECK.|Vase en faience bleue à décor persan, monté en lampe, monogrammé. |H. avec le socle : 35 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=364/141376/700ed29ef701e62e98936b278edc9e2b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=364/141376/3ac8fbd79b1d578b710e1c36470a3c7b']",Deck,https://www.gazette-drouot.com/lots/21957317-theodore-deck--vase-en-faience---,GazetteDrouot,GazetteDrouot_21957317,"['GazetteDrouot_21957317_01.jpg', 'GazetteDrouot_21957317_02.jpg']",
50,21825606,138464,214,"Theodore DECK (1823-1891)|Grand vase d'inspiration Iznik|Sur piédouche à longue panse cylindrique et lèvre évasée, en céramique émaillée en polychromie sous glaçure transparente. Le décor est composé d'une importante composition florale selon les modèles d'iznik.|H. 34 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/138464/7418cf91ad1e46d75b2804d4682bf90b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/138464/3bb4b044376daba9bc967372af9278e7']",Deck,https://www.gazette-drouot.com/lots/21825606-theodore-deck-1823-1891--grand---,GazetteDrouot,GazetteDrouot_21825606,"['GazetteDrouot_21825606_01.jpg', 'GazetteDrouot_21825606_02.jpg']",
